ID_UNICO,ingresos_jovenes,SEXO,EDAD,INFORMAL,REGION,NIVEL_EDUCATIVO,INTERNET,SEGURO_SALUD,mesestrab_antiguedad
016244_027_11_04,964,0,17,1,Costa,1,1,0,1
016244_064_11_06,840,1,26,1,Costa,1,1,1,24
016244_083_11_03,1800,1,26,1,Costa,2,1,1,6
016245_007_11_01,1732,0,29,1,Costa,1,1,1,36
016245_047_11_04,1080,0,26,0,Costa,1,1,1,15
016245_074_11_03,1120,0,20,1,Costa,1,1,1,3
016246_038_11_03,300,1,23,1,Costa,1,1,1,5
016246_088_11_01,1000,1,29,1,Costa,2,1,1,60
016247_008_11_04,1450,1,21,1,Costa,2,1,1,2
016247_087_11_03,700,0,20,1,Costa,1,1,1,1
016248_004_11_02,129,1,25,1,Costa,1,1,1,12
016248_093_11_03,1138,1,27,0,Costa,2,1,1,6
016253_056_11_05,4235,0,29,0,Costa,2,1,1,2
016253_189_11_01,1850,1,27,0,Costa,2,1,1,12
016254_104_11_05,3200,1,26,0,Costa,2,1,1,24
016254_104_11_06,1420,1,25,0,Costa,2,1,1,4
016254_144_11_05,280,0,27,1,Costa,1,1,0,1
016264_004_11_03,2300,1,27,1,Costa,2,1,0,36
016264_050_11_02,1350,0,23,1,Costa,1,1,1,3
016264_059_11_03,3380,0,28,0,Costa,2,1,1,12
016264_095_11_03,1070,0,21,1,Costa,1,1,1,6
016265_019_11_03,1400,0,23,1,Costa,2,1,1,1
016266_036_11_01,5095,1,29,0,Costa,2,1,1,36
016267_040_11_03,1200,1,28,1,Costa,1,1,1,8
016267_040_11_06,1044,0,26,0,Costa,1,1,1,29
016267_060_11_02,892,1,28,0,Costa,1,1,1,6
016267_060_11_03,480,0,19,1,Costa,1,1,0,1
016267_060_11_04,600,1,19,1,Costa,2,1,0,4
016267_120_11_03,1400,0,27,1,Costa,2,1,0,5
016268_089_11_03,1800,0,27,0,Costa,1,1,1,72
016268_113_11_03,1000,1,25,1,Costa,1,1,1,48
016268_113_11_05,3000,0,29,1,Costa,1,1,1,156
016269_107_11_03,720,1,17,1,Costa,1,1,1,2
016270_049_11_03,100,1,26,1,Costa,1,1,1,8
016270_072_11_04,960,1,19,1,Costa,1,1,1,7
016271_002_11_06,600,0,28,1,Costa,2,1,1,84
016271_007_11_02,1375,1,24,1,Costa,1,1,1,36
016271_060_11_02,870,1,27,0,Costa,2,1,1,1
016272_099_11_02,1025,1,20,1,Costa,2,1,1,8
016274_008_11_01,823,0,26,1,Costa,1,1,1,36
016274_008_11_02,809,1,27,1,Costa,1,1,1,10
016274_022_11_03,1200,0,28,1,Costa,2,1,1,5
016274_022_11_04,1287,1,26,0,Costa,2,1,1,18
016274_062_11_01,840,0,29,1,Costa,1,1,0,3
016274_089_11_02,922,1,29,0,Costa,1,1,1,23
016274_089_11_03,250,1,25,1,Costa,1,1,1,1
016275_021_11_03,875,0,25,1,Costa,2,1,1,12
016276_004_11_02,360,0,26,1,Costa,1,1,0,1
016276_004_11_03,34,1,17,1,Costa,1,1,0,1
016276_015_11_02,1276,0,29,0,Costa,1,1,1,3
016276_048_11_02,316,0,19,1,Costa,1,1,1,24
016276_058_11_02,1470,0,25,1,Costa,1,1,1,6
016277_098_11_02,160,0,19,1,Costa,2,1,1,1
016277_098_11_04,20,1,23,1,Costa,2,1,1,18
016277_113_11_06,957,1,27,0,Costa,1,1,1,22
016277_127_11_02,1131,1,29,0,Costa,2,1,1,18
016278_103_11_02,1282,1,28,0,Costa,2,1,1,53
016279_092_11_04,1825,0,29,0,Costa,1,1,1,5
016284_026_11_03,825,0,22,0,Costa,2,1,1,24
016284_026_11_04,500,1,21,1,Costa,2,1,1,24
016284_064_11_03,65,0,23,1,Costa,2,1,1,1
016287_008_11_03,650,1,22,1,Costa,1,1,1,3
016287_055_11_03,240,0,18,1,Costa,1,1,1,12
016288_101_11_03,210,0,21,1,Costa,1,1,1,12
016288_119_11_03,800,0,29,0,Costa,2,1,1,6
016288_119_11_04,1550,0,27,0,Costa,2,1,1,24
016289_064_11_02,105,1,21,1,Costa,1,1,1,1
016289_078_11_03,3177,0,25,0,Costa,1,1,1,24
016290_030_11_06,622,1,19,1,Costa,1,1,1,3
016290_046_11_02,1200,0,23,1,Costa,1,1,0,60
016290_077_11_02,90,1,26,1,Costa,1,1,1,1
016290_077_11_06,61,1,21,1,Costa,1,1,1,12
016290_077_11_07,2520,0,28,0,Costa,1,1,1,1
016290_108_11_02,336,1,24,1,Costa,1,1,1,7
016290_108_11_03,779,0,24,1,Costa,1,1,1,12
016292_129_11_03,1200,0,23,1,Costa,1,1,1,36
016293_068_11_03,1000,0,25,1,Costa,2,1,0,36
016293_163_11_04,500,0,19,0,Costa,1,1,1,2
016294_023_11_03,1500,0,25,0,Costa,2,1,1,31
016294_023_11_04,1123,0,19,1,Costa,1,1,1,5
016294_156_11_01,1400,1,20,1,Costa,1,1,1,7
016295_068_11_02,1044,1,26,1,Costa,2,1,1,36
016296_045_11_04,1200,1,23,1,Costa,2,1,0,6
016296_079_11_02,1300,0,25,0,Costa,2,1,1,24
016296_131_11_03,1500,0,23,1,Costa,1,1,0,5
016296_147_11_02,1400,0,27,1,Costa,1,1,0,30
016297_004_11_03,1025,1,24,1,Costa,1,1,0,1
016297_004_11_04,1200,0,23,1,Costa,1,1,0,24
016297_019_11_02,889,1,29,0,Costa,2,1,1,5
016297_019_11_03,955,1,24,0,Costa,1,1,1,12
016297_064_11_01,1200,0,22,1,Costa,2,1,1,36
016297_064_11_02,1150,0,21,0,Costa,1,1,1,12
016297_080_11_02,470,1,28,1,Costa,1,1,1,8
016297_080_11_03,2000,0,27,1,Costa,1,0,1,6
016298_003_11_03,1350,1,25,0,Costa,2,1,1,4
016298_107_11_02,880,0,28,1,Costa,2,1,1,9
016298_128_11_03,892,1,22,0,Costa,2,1,1,5
016298_128_11_05,1131,1,29,0,Costa,2,1,1,8
016299_056_11_02,1315,0,22,1,Costa,2,1,1,10
016299_101_11_01,1620,0,29,1,Costa,2,1,0,36
016300_037_11_01,1780,1,26,0,Costa,2,1,1,8
016301_003_11_02,63,1,29,1,Costa,1,1,1,16
016301_073_11_04,1040,0,27,1,Costa,1,1,1,29
016302_004_11_04,52,1,25,1,Costa,2,1,1,12
016302_061_11_03,840,0,20,1,Costa,1,1,0,6
016303_170_11_06,1370,1,24,0,Costa,1,1,1,6
016306_009_11_02,1207,0,23,0,Costa,1,1,1,5
016306_026_11_02,1300,1,28,1,Costa,1,1,0,8
016306_145_11_03,1825,1,27,0,Costa,2,1,1,6
016307_030_11_03,800,0,26,1,Costa,2,1,1,24
016308_108_11_03,140,1,26,1,Costa,2,1,1,1
016311_012_12_02,1200,1,29,1,Costa,2,1,1,36
016311_012_12_03,1200,1,22,1,Costa,2,1,1,36
016311_118_11_02,1500,0,21,1,Costa,1,1,1,2
016312_017_11_03,1000,1,19,1,Costa,1,1,1,12
016312_036_11_07,1200,1,20,1,Costa,2,1,1,24
016314_065_11_02,1322,0,20,0,Costa,1,1,1,4
016314_083_11_03,480,0,18,1,Costa,1,1,1,1
016316_017_22_01,2250,0,26,1,Costa,1,1,1,1
016316_077_11_03,1056,1,22,0,Costa,2,1,1,20
016316_118_11_02,1025,1,22,1,Costa,1,1,1,1
016316_118_11_03,1025,0,19,1,Costa,1,1,1,1
016317_026_11_02,847,1,29,1,Costa,1,1,1,60
016318_045_11_03,2400,1,21,1,Costa,2,1,1,12
016318_062_11_02,1200,0,23,1,Costa,1,1,1,3
016318_062_11_03,540,1,20,0,Costa,2,1,1,18
016318_136_11_02,960,1,22,1,Costa,1,1,1,48
016318_136_11_03,500,1,19,1,Costa,1,1,1,18
016320_078_12_01,4000,0,27,1,Costa,2,1,1,4
016320_115_11_05,800,0,24,1,Costa,1,1,1,12
016320_169_11_01,4200,0,23,1,Costa,2,0,1,9
016321_023_11_03,932,0,20,0,Costa,2,1,1,2
016321_053_11_02,141,1,29,1,Costa,1,1,1,30
016321_085_11_02,700,1,19,1,Costa,1,1,1,2
016321_085_11_03,720,1,22,1,Costa,1,1,1,18
016322_052_11_03,1200,0,23,1,Costa,2,1,0,3
016322_074_11_03,1064,0,27,0,Costa,2,1,1,7
016323_007_11_01,607,0,26,1,Costa,1,1,1,36
016325_005_11_02,961,0,25,1,Costa,2,1,1,6
016325_005_11_03,211,0,17,1,Costa,1,1,1,7
016325_005_11_05,1000,0,29,0,Costa,1,1,1,36
016325_030_11_04,550,1,21,1,Costa,1,1,1,1
016325_030_11_05,1500,0,25,1,Costa,1,1,1,5
016325_078_11_03,540,0,28,1,Costa,1,1,0,12
016325_078_11_04,1200,1,17,1,Costa,1,1,1,5
016326_012_11_03,2050,0,29,0,Costa,2,1,1,3
016326_012_11_04,1800,0,29,0,Costa,2,1,1,1
016326_012_11_06,1300,0,27,0,Costa,2,1,1,27
016326_062_11_03,1500,1,29,1,Costa,2,1,1,9
016327_031_11_03,1392,1,22,0,Costa,1,1,1,18
016328_026_11_02,80,1,18,1,Costa,1,1,1,12
016328_026_11_03,1400,1,25,1,Costa,2,1,1,3
016328_046_11_03,600,1,18,1,Costa,1,1,1,1
016328_108_11_02,1424,1,23,0,Costa,1,1,1,22
016328_128_11_03,1890,0,28,0,Costa,1,1,1,58
016328_128_11_04,3180,0,25,0,Costa,2,1,1,13
016328_128_11_05,750,1,21,1,Costa,2,1,0,6
016329_086_11_02,3000,1,21,1,Costa,2,1,1,6
016329_106_11_03,1380,0,25,0,Costa,2,1,1,5
016329_127_11_01,1450,0,29,1,Costa,1,1,1,24
016330_007_11_02,204,1,24,1,Costa,1,1,1,24
016331_002_11_03,48,1,17,1,Costa,1,1,1,2
016332_011_11_02,1531,0,29,0,Costa,1,1,1,6
016332_038_11_03,800,0,22,0,Costa,1,1,1,36
016333_104_11_03,1000,1,25,0,Sierra,2,0,1,22
016334_035_11_02,1500,0,22,1,Sierra,2,1,1,6
016334_053_11_04,1200,1,29,0,Sierra,2,1,1,4
016335_034_11_05,1330,0,29,1,Sierra,2,1,0,24
016335_046_11_03,1500,1,28,1,Sierra,2,1,1,5
016336_065_11_03,1200,1,22,1,Sierra,2,1,1,1
016336_123_11_05,1025,0,25,1,Sierra,2,1,0,1
016337_058_11_03,1000,0,20,1,Sierra,2,1,1,48
016337_076_11_03,1780,1,26,0,Sierra,2,1,1,6
016338_053_11_01,800,0,27,1,Sierra,2,1,0,1
016338_109_11_03,1500,0,28,1,Sierra,2,1,0,2
016338_109_11_04,1800,1,26,1,Sierra,2,1,1,2
016339_056_11_02,500,1,22,0,Sierra,2,1,1,48
016341_041_11_03,1600,0,20,1,Sierra,1,1,1,8
016341_076_11_03,120,1,18,1,Sierra,1,1,1,1
016344_082_11_01,450,0,27,1,Sierra,2,1,0,4
016344_152_11_02,800,1,23,1,Sierra,1,1,1,12
016344_152_11_03,1200,1,22,1,Sierra,1,1,1,24
016344_171_11_03,1025,1,24,1,Sierra,2,1,1,1
016344_171_11_04,400,0,21,1,Sierra,2,1,1,1
016345_196_11_02,500,1,22,1,Sierra,2,1,1,3
016346_216_11_03,3215,0,24,0,Sierra,2,1,1,2
016347_102_11_05,1360,0,24,0,Sierra,2,1,1,2
016347_114_11_03,1000,1,28,1,Sierra,2,1,1,5
016348_115_11_04,450,1,24,1,Sierra,2,1,1,6
016348_129_11_05,500,0,22,1,Sierra,2,1,1,1
016350_018_11_02,1200,1,24,1,Sierra,2,1,1,12
016351_066_11_04,240,0,19,1,Sierra,1,1,1,1
016351_086_11_03,1200,0,22,1,Sierra,2,1,1,1
016351_086_11_05,1300,0,18,1,Sierra,1,1,1,12
016354_051_11_04,950,0,19,1,Sierra,2,1,1,4
016355_013_11_02,450,1,26,1,Sierra,2,1,1,1
016355_013_11_03,1200,0,22,1,Sierra,2,1,1,12
016355_057_11_07,20,1,21,1,Sierra,2,1,1,1
016355_068_11_03,1400,0,24,1,Sierra,2,1,1,24
016356_087_11_03,600,0,26,1,Sierra,2,1,0,12
016356_087_11_04,320,0,22,1,Sierra,2,1,0,12
016357_109_11_04,451,1,25,0,Sierra,2,1,1,12
016359_095_11_02,1131,1,29,1,Sierra,2,1,1,18
016362_118_11_02,2000,0,20,1,Sierra,1,1,1,2
016362_156_11_02,24,0,20,1,Sierra,1,1,1,3
016362_156_11_03,8,0,20,1,Sierra,1,1,1,1
016365_153_11_03,1800,0,23,1,Sierra,2,1,1,2
016365_164_11_02,1800,1,29,1,Sierra,2,1,1,12
016365_164_11_03,1205,0,27,0,Sierra,2,1,1,18
016367_111_11_02,1000,0,23,1,Sierra,2,1,1,3
016367_111_11_03,600,0,18,1,Sierra,1,1,1,1
016367_159_11_03,3800,1,29,0,Sierra,2,1,1,12
016368_075_11_03,380,0,21,1,Sierra,2,1,1,6
016369_065_11_01,513,1,25,1,Sierra,2,1,1,1
016371_032_11_03,640,1,24,1,Sierra,2,1,1,18
016371_032_11_04,300,1,18,1,Sierra,1,1,0,24
016371_049_11_02,892,0,27,0,Sierra,2,1,1,2
016372_008_11_04,1000,0,28,1,Sierra,2,0,1,12
016374_027_11_01,1020,1,29,1,Sierra,1,1,0,3
016374_053_11_03,4290,1,27,0,Sierra,2,1,1,3
016375_124_11_02,500,0,25,1,Sierra,2,1,1,24
016376_038_11_02,1100,1,26,1,Sierra,2,1,1,5
016376_038_11_03,900,0,25,1,Sierra,2,1,1,1
016376_069_11_03,640,1,21,1,Sierra,2,1,1,4
016376_085_11_04,25,1,23,1,Sierra,2,1,1,4
016376_101_11_03,1000,1,25,1,Sierra,2,1,1,1
016376_117_11_01,500,0,28,1,Sierra,2,1,1,36
016380_104_11_02,200,0,22,1,Sierra,2,1,1,60
016383_106_11_03,600,0,24,1,Sierra,2,1,1,2
016384_007_11_02,4500,0,29,1,Sierra,2,1,1,18
016384_116_11_01,842,1,20,1,Sierra,2,1,1,6
016385_017_11_02,1736,0,20,1,Sierra,2,1,1,17
016385_033_11_02,700,1,24,1,Sierra,2,1,0,1
016385_066_11_03,500,1,26,1,Sierra,2,1,1,1
016385_066_11_04,550,1,18,1,Sierra,1,1,0,1
016386_005_11_02,160,0,15,1,Sierra,1,1,1,1
016386_012_11_03,2200,0,29,0,Sierra,2,1,1,1
016386_026_11_03,1000,0,25,0,Sierra,2,1,1,36
016387_030_11_03,550,1,19,1,Sierra,2,1,1,2
016388_053_11_04,730,0,28,1,Sierra,1,1,1,12
016390_027_11_01,463,1,29,1,Sierra,1,1,1,7
016390_051_11_01,178,0,29,1,Sierra,2,1,1,36
016390_062_11_03,900,1,18,1,Sierra,1,1,1,7
016393_015_11_01,1000,1,29,1,Sierra,1,1,1,3
016394_101_11_02,150,0,17,1,Sierra,1,1,1,6
016395_002_11_02,500,0,27,1,Sierra,1,1,1,1
016395_002_11_03,1044,1,24,0,Sierra,1,1,1,6
016395_041_11_01,1100,0,29,0,Sierra,1,1,1,1
016395_048_11_02,1500,0,29,1,Sierra,1,1,1,1
016396_039_11_03,181,1,26,1,Sierra,1,1,1,3
016397_042_11_04,1500,0,27,1,Sierra,2,1,1,2
016397_042_11_06,50,1,21,1,Sierra,1,1,1,24
016398_063_11_02,188,1,24,1,Sierra,1,1,0,4
016399_020_11_03,500,1,18,1,Sierra,1,1,1,1
016400_078_11_03,1025,1,24,1,Sierra,2,1,1,2
016400_096_11_04,240,0,22,1,Sierra,1,1,1,1
016402_112_11_02,950,0,22,1,Sierra,2,1,1,3
016402_112_11_03,700,0,19,1,Sierra,1,1,1,2
016403_038_11_03,400,0,24,1,Sierra,1,1,0,3
016405_065_11_03,700,1,27,1,Sierra,2,1,1,3
016406_001_11_01,200,0,23,1,Sierra,1,1,0,12
016406_016_11_02,1970,1,27,1,Sierra,1,1,1,60
016410_040_11_01,320,0,23,1,Sierra,1,1,1,24
016412_004_11_03,200,0,20,1,Sierra,1,1,1,1
016412_032_11_03,1500,0,27,1,Sierra,2,1,1,1
016412_052_11_03,1000,1,23,1,Sierra,2,1,1,2
016413_065_11_02,450,0,19,1,Sierra,1,1,1,2
016414_036_11_04,1760,1,28,0,Sierra,2,1,1,10
016414_092_11_04,1500,0,22,1,Sierra,2,1,1,2
016415_122_11_02,1500,0,27,1,Sierra,2,1,1,1
016417_024_11_02,1218,1,27,0,Sierra,2,1,1,1
016417_062_11_02,480,1,23,1,Sierra,2,0,1,1
016417_111_11_01,800,1,26,1,Sierra,2,1,1,3
016421_054_11_03,3000,1,28,1,Sierra,2,1,1,1
016422_063_11_03,1000,0,26,1,Sierra,1,1,1,5
016423_035_11_04,1218,1,22,0,Sierra,2,1,1,3
016424_053_11_03,1600,0,28,1,Sierra,2,1,1,1
016424_053_11_04,400,1,22,1,Sierra,2,1,1,1
016424_053_11_05,1600,0,19,1,Sierra,1,1,1,1
016425_018_11_06,1500,0,25,0,Sierra,1,1,1,20
016425_047_11_01,600,0,27,1,Sierra,1,1,1,1
016425_047_11_02,600,1,24,1,Sierra,1,1,1,60
016427_080_11_03,500,1,18,1,Sierra,1,1,1,1
016429_003_11_05,4650,0,29,0,Selva,2,1,1,48
016429_072_11_02,600,0,21,1,Selva,2,1,1,4
016429_072_11_03,320,0,19,1,Selva,2,1,1,3
016429_094_11_02,500,1,24,1,Selva,1,1,1,12
016429_094_11_03,500,0,21,1,Selva,1,1,1,36
016431_019_11_01,600,1,29,1,Selva,2,1,1,36
016432_008_11_01,2036,0,25,1,Selva,1,1,1,12
016432_065_11_02,828,1,29,0,Selva,2,1,1,72
016435_035_11_03,450,0,26,1,Selva,1,1,1,12
016435_050_11_05,1000,1,29,0,Selva,1,1,1,3
016435_112_11_05,210,1,16,1,Selva,1,0,1,1
016436_060_11_03,416,0,21,1,Selva,1,1,1,4
016437_012_11_01,2100,0,27,0,Selva,2,1,1,48
016437_026_11_03,258,1,21,1,Selva,2,1,0,8
016437_068_11_02,310,0,18,1,Selva,2,1,1,29
016438_018_11_01,1200,0,24,1,Sierra,2,1,1,2
016438_087_11_02,200,0,18,1,Sierra,1,1,0,12
016438_087_11_03,1025,0,28,1,Sierra,1,0,1,1
016439_289_11_02,200,0,21,1,Sierra,1,1,1,1
016439_290_11_03,1500,1,25,1,Sierra,2,1,1,3
016439_294_11_04,1200,0,20,1,Sierra,1,1,1,1
016439_295_11_03,200,0,20,1,Sierra,1,1,1,1
016440_073_11_03,240,0,17,1,Sierra,1,0,1,48
016440_192_11_02,43,0,23,1,Sierra,1,1,1,48
016441_057_11_03,1000,1,19,1,Sierra,1,1,1,1
016441_171_11_03,260,0,25,1,Sierra,1,1,1,3
016441_171_11_04,1500,0,18,1,Sierra,1,1,1,1
016442_202_11_03,1100,0,21,1,Sierra,2,1,1,1
016442_203_11_02,2175,0,29,0,Sierra,2,1,1,36
016442_206_11_03,1200,1,28,1,Sierra,2,1,1,1
016444_025_11_02,1500,1,23,1,Sierra,1,1,1,1
016444_025_11_03,450,0,18,1,Sierra,1,1,1,1
016446_082_11_02,400,0,23,1,Sierra,2,1,0,17
016448_071_11_03,600,0,23,1,Sierra,2,1,0,1
016448_157_11_03,80,0,18,1,Sierra,1,1,1,12
016448_158_11_01,1200,0,25,1,Sierra,2,1,1,4
016448_159_11_03,170,1,29,1,Sierra,1,1,1,24
016449_006_11_03,900,0,22,1,Sierra,1,1,1,1
016449_006_11_04,500,1,17,1,Sierra,1,1,1,2
016449_070_11_04,1800,0,21,1,Sierra,1,1,1,1
016449_073_11_04,1500,0,18,1,Sierra,1,1,1,3
016451_045_11_04,697,1,23,1,Sierra,2,1,1,36
016451_045_11_05,720,0,21,1,Sierra,1,1,1,48
016451_180_11_04,700,1,26,1,Sierra,2,1,1,24
016451_187_11_03,1200,0,28,1,Sierra,2,1,1,1
016453_063_11_01,700,1,29,1,Sierra,2,0,1,10
016455_031_11_04,1200,0,23,1,Sierra,1,1,1,3
016456_100_11_02,600,1,19,1,Sierra,1,1,1,2
016458_080_11_01,1000,0,28,1,Sierra,1,1,1,1
016458_213_11_04,1800,0,23,1,Sierra,1,1,1,1
016458_213_11_05,371,1,20,1,Sierra,1,1,1,2
016458_218_11_03,600,0,22,1,Sierra,1,1,1,4
016458_220_11_02,240,0,15,1,Sierra,1,1,1,1
016458_221_11_03,160,0,17,1,Sierra,1,1,1,1
016460_006_11_03,60,0,16,1,Sierra,1,1,1,48
016460_076_11_03,401,1,15,1,Sierra,1,0,1,2
016461_064_11_04,25,0,16,1,Sierra,1,1,1,1
016461_118_11_01,158,1,27,1,Sierra,2,1,1,12
016462_066_11_03,1200,1,19,1,Sierra,2,1,1,5
016462_066_11_04,100,0,17,1,Sierra,1,1,1,24
016463_146_11_04,914,0,19,0,Sierra,1,1,1,2
016464_099_11_02,69,1,26,1,Sierra,1,1,1,60
016465_070_11_03,250,0,18,1,Sierra,1,1,1,12
016465_149_11_04,1000,1,18,1,Sierra,1,1,1,1
016468_058_11_03,400,0,18,1,Sierra,1,1,1,72
016468_059_11_03,120,0,15,1,Sierra,1,1,1,5
016468_204_11_04,173,0,17,1,Sierra,1,1,1,24
016469_169_11_03,2000,0,21,1,Sierra,1,1,1,96
016471_023_11_02,500,0,28,1,Sierra,2,1,0,1
016471_061_11_03,1150,0,18,0,Sierra,1,1,1,1
016477_163_11_03,500,0,18,1,Sierra,1,1,1,1
016478_200_11_03,1044,0,24,0,Sierra,2,1,1,3
016478_240_11_01,2,0,29,1,Sierra,1,0,1,17
016479_016_11_03,800,0,18,1,Sierra,1,0,1,1
016479_084_11_03,1200,0,22,1,Sierra,1,0,0,1
016480_520_11_04,600,0,20,1,Sierra,1,1,1,2
016482_047_11_03,1740,0,20,1,Sierra,1,1,1,3
016483_009_11_03,150,1,16,1,Sierra,1,1,1,17
016483_085_11_03,900,0,25,1,Sierra,2,1,1,2
016483_122_11_03,1040,0,23,1,Sierra,2,1,1,24
016484_128_11_02,650,1,18,1,Sierra,1,0,1,1
016486_057_11_03,1800,0,26,1,Sierra,1,1,1,2
016486_057_11_04,1800,0,19,1,Sierra,1,1,1,2
016486_180_11_03,1200,0,24,1,Sierra,1,1,1,2
016488_062_11_03,680,0,19,1,Sierra,1,1,1,8
016489_147_11_03,450,1,18,1,Sierra,1,1,1,1
016489_147_11_08,1200,0,23,1,Sierra,1,1,1,60
016490_522_11_03,960,0,19,1,Sierra,1,1,1,1
016491_281_11_02,700,0,24,1,Sierra,2,1,1,8
016491_281_11_04,1500,0,21,1,Sierra,1,1,1,3
016491_281_11_05,1900,0,29,1,Sierra,2,1,1,1
016493_018_11_02,1500,0,19,1,Sierra,1,1,1,1
016493_020_11_03,240,0,18,1,Sierra,1,1,1,1
016493_047_11_03,1000,0,20,1,Sierra,1,1,1,2
016493_050_11_03,420,0,18,1,Sierra,1,1,1,1
016494_003_11_01,1200,0,26,1,Sierra,1,1,1,1
016496_092_11_03,150,0,19,1,Sierra,1,0,1,1
016497_045_11_04,100,0,16,1,Sierra,1,1,1,1
016498_073_11_03,1000,1,22,1,Sierra,2,1,1,2
016498_076_11_03,200,0,19,1,Sierra,1,1,1,1
016499_042_11_05,45,1,29,1,Sierra,2,1,1,6
016499_044_11_02,300,0,26,1,Sierra,1,1,1,4
016499_046_11_03,1000,0,29,1,Sierra,2,1,0,1
016500_011_11_03,1200,0,24,1,Sierra,1,1,1,2
016500_011_11_04,500,0,22,1,Sierra,2,1,1,6
016500_040_11_02,800,1,21,1,Sierra,2,1,1,2
016500_088_11_03,600,1,19,1,Sierra,2,1,1,1
016500_107_11_03,350,1,16,1,Sierra,1,0,1,1
016503_198_11_02,800,1,26,1,Sierra,1,1,1,1
016503_199_11_03,600,1,18,1,Sierra,2,1,1,1
016506_163_11_03,2854,0,19,0,Selva,1,1,1,10
016506_166_11_04,2150,0,21,0,Selva,1,1,1,1
016507_173_11_05,700,0,20,1,Selva,2,1,1,1
016508_025_11_01,600,1,21,1,Selva,1,1,1,2
016508_025_11_03,1014,0,26,1,Selva,2,1,1,41
016509_033_11_02,1200,1,21,1,Selva,1,1,1,36
016509_107_11_03,1305,1,25,0,Selva,2,1,1,24
016510_065_11_09,1600,0,24,1,Selva,1,1,1,72
016510_065_11_10,1600,1,25,1,Selva,2,1,1,96
016510_070_11_03,160,1,18,1,Selva,1,0,1,36
016510_070_11_07,800,0,29,1,Selva,2,1,0,72
016511_050_11_02,300,1,26,1,Selva,1,0,1,3
016512_064_11_02,1500,0,27,1,Selva,2,1,1,1
016512_155_11_03,120,0,16,1,Selva,1,0,1,1
016516_078_11_04,1200,1,20,1,Selva,1,1,1,12
016516_177_11_03,1200,1,22,1,Selva,1,1,0,5
016516_193_11_03,160,0,18,1,Selva,1,1,1,12
016516_195_11_02,1827,0,23,0,Selva,1,1,1,2
016517_009_11_04,1200,0,27,1,Selva,2,1,1,5
016518_025_11_01,1080,0,26,1,Selva,1,1,1,60
016518_025_11_02,693,1,26,1,Selva,1,1,1,48
016518_027_11_01,258,0,27,1,Selva,1,1,1,84
016518_028_11_01,327,0,29,1,Selva,1,1,1,48
016518_102_11_03,840,0,24,1,Selva,1,1,1,24
016518_102_11_04,650,1,22,1,Selva,1,1,1,8
016519_023_11_01,560,0,19,1,Selva,1,1,1,1
016519_068_11_02,1044,1,25,0,Selva,1,1,1,2
016519_071_11_02,600,1,23,1,Selva,1,1,1,4
016520_050_11_03,1500,0,23,1,Selva,1,1,1,24
016520_050_11_06,66,1,19,0,Selva,1,0,1,4
016520_136_11_03,1600,1,19,1,Selva,1,1,1,1
016521_006_11_01,185,0,27,1,Selva,1,1,0,60
016521_100_11_03,1200,0,25,1,Selva,1,1,0,2
016522_051_11_01,3249,0,24,1,Sierra,1,1,1,24
016522_051_11_02,983,1,24,1,Sierra,2,1,1,36
016522_051_11_03,430,0,19,1,Sierra,2,1,1,18
016523_182_11_03,88,0,28,1,Sierra,2,1,1,12
016524_084_11_01,1657,0,26,0,Sierra,2,1,1,6
016524_084_11_02,85,1,27,1,Sierra,2,1,1,1
016525_158_11_03,1025,1,27,1,Sierra,2,1,1,1
016525_175_11_04,851,0,28,1,Sierra,2,1,0,1
016527_012_11_02,50,0,16,1,Sierra,1,1,1,1
016528_003_11_03,2442,0,28,0,Sierra,2,1,1,3
016528_020_11_01,300,1,28,1,Sierra,2,1,1,42
016528_020_11_02,1200,0,28,1,Sierra,2,1,1,2
016528_090_11_02,2616,1,28,0,Sierra,2,1,1,38
016529_038_11_02,1087,0,28,0,Sierra,2,1,1,35
016529_064_11_01,693,0,26,1,Sierra,1,1,1,26
016530_046_11_06,1200,0,29,1,Sierra,2,1,1,8
016532_007_11_04,2000,1,29,1,Sierra,2,1,1,5
016532_039_11_03,1327,0,29,1,Sierra,2,1,1,13
016532_072_11_03,400,1,24,1,Sierra,2,1,1,2
016532_096_11_03,1500,1,28,1,Sierra,2,1,0,9
016532_111_11_03,2560,1,27,1,Sierra,2,1,1,3
016533_001_11_03,600,1,27,1,Sierra,2,1,1,7
016533_119_11_03,550,0,24,1,Sierra,2,1,1,6
016533_119_11_04,60,0,21,1,Sierra,2,1,1,1
016533_119_11_06,80,1,26,1,Sierra,2,1,1,2
016534_035_11_04,1200,1,28,1,Sierra,2,1,1,1
016534_054_11_03,1300,0,28,1,Sierra,1,1,1,3
016535_033_11_01,600,1,28,1,Sierra,2,1,1,6
016535_033_11_03,600,1,20,1,Sierra,1,1,1,2
016535_100_11_01,1559,0,29,1,Sierra,1,1,0,48
016535_100_11_02,120,1,27,1,Sierra,1,1,1,1
016537_035_11_03,800,1,17,1,Sierra,1,1,1,6
016539_153_11_01,2000,0,29,0,Sierra,1,1,1,72
016541_038_11_03,2610,1,26,0,Sierra,2,1,1,29
016541_077_11_02,700,0,24,1,Sierra,2,1,1,1
016541_077_11_03,500,1,20,1,Sierra,2,1,1,38
016542_050_11_01,840,1,28,1,Sierra,1,1,1,1
